
--- [START Swin] ----------------------------------------------------------------


** dataset setting **
fold = 2
train_dataset : 
	len = 281
                  kidney  79 (0.281) 
                prostate  75 (0.267) 
          largeintestine  46 (0.164) 
                  spleen  43 (0.153) 
                    lung  38 (0.135) 

valid_dataset : 
	len = 70
                  kidney  20 (0.286) 
                prostate  18 (0.257) 
          largeintestine  12 (0.171) 
                  spleen  10 (0.143) 
                    lung  10 (0.143) 


** net setting **
optimizer
  AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 4e-05
    maximize: False
    weight_decay: 0.01
)

** start training here! **
   batch_size = 4 
                     |---------------- VALID--------------|---- TRAIN/BATCH ----------------
rate     iter  epoch | dice   loss  best_dice  best_epoch | loss           | time           
-------------------------------------------------------------------------------------
4.00e-5   00004480*  64.00 | 0.778  0.000  0.7781  58.000  0.937  0.778  0.914  0.804  0.269   | 0.037  0.652   | 4039.182544708252
4.00e-5   00004550*  65.00 | 0.774  0.000  0.7781  58.000  0.938  0.768  0.911  0.820  0.246   | 0.038  0.655   | 4100.825652360916
4.00e-5   00004620*  66.00 | 0.778  0.000  0.7782  66.000  0.937  0.779  0.918  0.819  0.251   | 0.037  0.659   | 4163.119367837906
4.00e-5   00004690*  67.00 | 0.779  0.000  0.7789  67.000  0.938  0.775  0.916  0.831  0.252   | 0.038  0.656   | 4225.514137983322
4.00e-5   00004760*  68.00 | 0.779  0.000  0.7792  68.000  0.941  0.784  0.911  0.818  0.250   | 0.034  0.648   | 4288.393951416016
4.00e-5   00004830*  69.00 | 0.776  0.000  0.7792  68.000  0.939  0.758  0.916  0.819  0.275   | 0.035  0.654   | 4350.430616617203
4.00e-5   00004900*  70.00 | 0.768  0.000  0.7792  68.000  0.934  0.789  0.906  0.793  0.210   | 0.034  0.651   | 4411.9083840847015
4.00e-5   00004970*  71.00 | 0.771  0.000  0.7792  68.000  0.934  0.783  0.912  0.815  0.208   | 0.039  0.648   | 4473.959493160248
4.00e-5   00005040*  72.00 | 0.775  0.000  0.7792  68.000  0.941  0.782  0.901  0.808  0.248   | 0.039  0.643   | 4535.905616521835
4.00e-5   00005110*  73.00 | 0.780  0.000  0.7797  73.000  0.943  0.783  0.918  0.819  0.241   | 0.036  0.645   | 4598.954075098038
4.00e-5   00005180*  74.00 | 0.777  0.000  0.7797  73.000  0.934  0.786  0.916  0.813  0.247   | 0.034  0.649   | 4661.157560586929
4.00e-5   00005250*  75.00 | 0.774  0.000  0.7797  73.000  0.944  0.780  0.913  0.817  0.214   | 0.033  0.653   | 4723.14558839798
4.00e-5   00005320*  76.00 | 0.777  0.000  0.7797  73.000  0.940  0.771  0.915  0.826  0.245   | 0.038  0.654   | 4785.596961975098
4.00e-5   00005390*  77.00 | 0.770  0.000  0.7797  73.000  0.932  0.781  0.895  0.826  0.218   | 0.033  0.650   | 4847.77982878685
4.00e-5   00005460*  78.00 | 0.778  0.000  0.7797  73.000  0.939  0.783  0.911  0.827  0.238   | 0.036  0.649   | 4910.123379230499
4.00e-5   00005530*  79.00 | 0.781  0.000  0.7810  79.000  0.941  0.781  0.911  0.816  0.271   | 0.033  0.642   | 4973.381393432617
4.00e-5   00005600*  80.00 | 0.765  0.000  0.7810  79.000  0.940  0.772  0.901  0.813  0.188   | 0.031  0.646   | 5036.193851232529
4.00e-5   00005670*  81.00 | 0.776  0.000  0.7810  79.000  0.939  0.779  0.916  0.811  0.244   | 0.036  0.657   | 5099.2252197265625
4.00e-5   00005740*  82.00 | 0.748  0.000  0.7810  79.000  0.928  0.710  0.901  0.810  0.208   | 0.034  0.670   | 5161.797954082489
4.00e-5   00005810*  83.00 | 0.773  0.000  0.7810  79.000  0.943  0.784  0.908  0.808  0.219   | 0.033  0.669   | 5225.070381641388
4.00e-5   00005880*  84.00 | 0.774  0.000  0.7810  79.000  0.945  0.787  0.912  0.801  0.217   | 0.041  0.647   | 5287.2856504917145
