
--- [START Swin] ----------------------------------------------------------------


** dataset setting **
fold = 3
train_dataset : 
	len = 281
                  kidney  80 (0.285) 
                prostate  74 (0.263) 
          largeintestine  46 (0.164) 
                  spleen  42 (0.149) 
                    lung  39 (0.139) 

valid_dataset : 
	len = 70
                  kidney  19 (0.271) 
                prostate  19 (0.271) 
          largeintestine  12 (0.171) 
                  spleen  11 (0.157) 
                    lung   9 (0.129) 


** net setting **
optimizer
  AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 4e-05
    maximize: False
    weight_decay: 0.01
)

** start training here! **
   batch_size = 4 
                     |---------------- VALID--------------|---- TRAIN/BATCH ----------------
4.00e-5   00001260*  18.00 | 0.757  0.000  0.7647  17.000  0.927  0.804  0.887  0.704  0.192   | 0.075  0.846   | 1116.0475568771362
4.00e-5   00001330*  19.00 | 0.765  0.000  0.7647  17.000  0.928  0.815  0.891  0.724  0.195   | 0.072  0.825   | 1176.171588897705
4.00e-5   00001400*  20.00 | 0.759  0.000  0.7647  17.000  0.930  0.802  0.897  0.682  0.214   | 0.066  0.836   | 1237.4257006645203
4.00e-5   00001470*  21.00 | 0.755  0.000  0.7647  17.000  0.922  0.791  0.895  0.686  0.226   | 0.069  0.837   | 1298.4342768192291
4.00e-5   00001540*  22.00 | 0.756  0.000  0.7647  17.000  0.929  0.779  0.893  0.687  0.241   | 0.072  0.836   | 1358.8403115272522
4.00e-5   00001610*  23.00 | 0.764  0.000  0.7647  17.000  0.922  0.797  0.894  0.728  0.231   | 0.058  0.841   | 1419.0081326961517
4.00e-5   00001680*  24.00 | 0.744  0.000  0.7647  17.000  0.937  0.781  0.891  0.598  0.240   | 0.061  0.834   | 1479.7366876602173
4.00e-5   00001750*  25.00 | 0.768  0.000  0.7682  25.000  0.925  0.823  0.898  0.737  0.188   | 0.059  0.841   | 1540.7610409259796
4.00e-5   00001820*  26.00 | 0.744  0.000  0.7682  25.000  0.931  0.742  0.885  0.658  0.266   | 0.061  0.852   | 1601.510752439499
4.00e-5   00001890*  27.00 | 0.771  0.000  0.7705  27.000  0.933  0.819  0.902  0.728  0.201   | 0.060  0.847   | 1662.4774096012115
4.00e-5   00001960*  28.00 | 0.765  0.000  0.7705  27.000  0.945  0.809  0.902  0.702  0.184   | 0.059  0.843   | 1723.1456587314606
4.00e-5   00002030*  29.00 | 0.773  0.000  0.7729  29.000  0.929  0.825  0.903  0.744  0.194   | 0.060  0.854   | 1783.976419210434
4.00e-5   00002100*  30.00 | 0.776  0.000  0.7759  30.000  0.929  0.823  0.902  0.750  0.217   | 0.051  0.851   | 1845.1203112602234
4.00e-5   00002170*  31.00 | 0.762  0.000  0.7759  30.000  0.930  0.793  0.904  0.700  0.231   | 0.068  0.863   | 1905.9793162345886
4.00e-5   00002240*  32.00 | 0.761  0.000  0.7759  30.000  0.931  0.778  0.896  0.706  0.255   | 0.055  0.873   | 1968.1187016963959
4.00e-5   00002310*  33.00 | 0.777  0.000  0.7774  33.000  0.938  0.804  0.903  0.750  0.249   | 0.060  0.864   | 2029.6048724651337
4.00e-5   00002380*  34.00 | 0.764  0.000  0.7774  33.000  0.933  0.773  0.905  0.722  0.250   | 0.061  0.858   | 2090.603721141815
4.00e-5   00002450*  35.00 | 0.770  0.000  0.7774  33.000  0.932  0.814  0.904  0.699  0.241   | 0.048  0.864   | 2151.4473853111267
4.00e-5   00002520*  36.00 | 0.774  0.000  0.7774  33.000  0.933  0.817  0.905  0.733  0.225   | 0.051  0.855   | 2212.181033849716
4.00e-5   00002590*  37.00 | 0.772  0.000  0.7774  33.000  0.931  0.813  0.907  0.705  0.251   | 0.052  0.849   | 2273.070780992508
4.00e-5   00002660*  38.00 | 0.766  0.000  0.7774  33.000  0.931  0.773  0.909  0.763  0.215   | 0.051  0.847   | 2334.1420187950134
4.00e-5   00002730*  39.00 | 0.778  0.000  0.7783  39.000  0.942  0.812  0.907  0.732  0.246   | 0.054  0.862   | 2395.944046020508
4.00e-5   00002800*  40.00 | 0.780  0.000  0.7801  40.000  0.933  0.818  0.905  0.765  0.231   | 0.051  0.858   | 2457.103157043457
4.00e-5   00002870*  41.00 | 0.779  0.000  0.7801  40.000  0.938  0.815  0.908  0.728  0.253   | 0.051  0.856   | 2517.528615951538
4.00e-5   00002940*  42.00 | 0.769  0.000  0.7801  40.000  0.930  0.819  0.904  0.703  0.226   | 0.047  0.859   | 2578.656317949295
4.00e-5   00003010*  43.00 | 0.766  0.000  0.7801  40.000  0.938  0.798  0.906  0.713  0.218   | 0.053  0.849   | 2640.3309996128082
4.00e-5   00003080*  44.00 | 0.772  0.000  0.7801  40.000  0.937  0.813  0.899  0.731  0.220   | 0.054  0.851   | 2701.767403125763
4.00e-5   00003150*  45.00 | 0.770  0.000  0.7801  40.000  0.931  0.818  0.908  0.723  0.204   | 0.047  0.850   | 2762.822187900543
4.00e-5   00003220*  46.00 | 0.776  0.000  0.7801  40.000  0.933  0.823  0.906  0.729  0.230   | 0.045  0.853   | 2824.1152980327606
4.00e-5   00003290*  47.00 | 0.773  0.000  0.7801  40.000  0.944  0.824  0.908  0.704  0.210   | 0.050  0.850   | 2885.358020067215
4.00e-5   00003360*  48.00 | 0.766  0.000  0.7801  40.000  0.935  0.810  0.909  0.718  0.186   | 0.047  0.851   | 2946.3972883224487
4.00e-5   00003430*  49.00 | 0.773  0.000  0.7801  40.000  0.939  0.800  0.902  0.758  0.211   | 0.047  0.838   | 3007.014539718628
4.00e-5   00003500*  50.00 | 0.779  0.000  0.7801  40.000  0.931  0.819  0.906  0.764  0.218   | 0.049  0.842   | 3068.0899584293365
4.00e-5   00003570*  51.00 | 0.770  0.000  0.7801  40.000  0.944  0.807  0.911  0.714  0.206   | 0.044  0.854   | 3129.5103211402893
4.00e-5   00003640*  52.00 | 0.772  0.000  0.7801  40.000  0.930  0.816  0.910  0.719  0.230   | 0.044  0.844   | 3190.3150520324707
4.00e-5   00003710*  53.00 | 0.778  0.000  0.7801  40.000  0.943  0.828  0.908  0.720  0.219   | 0.047  0.836   | 3252.347069501877
4.00e-5   00003780*  54.00 | 0.771  0.000  0.7801  40.000  0.947  0.819  0.906  0.726  0.174   | 0.043  0.844   | 3314.351804971695
4.00e-5   00003850*  55.00 | 0.776  0.000  0.7801  40.000  0.942  0.816  0.908  0.740  0.209   | 0.041  0.855   | 3376.196934700012
4.00e-5   00003920*  56.00 | 0.777  0.000  0.7801  40.000  0.934  0.835  0.909  0.693  0.247   | 0.044  0.853   | 3438.0584173202515
4.00e-5   00003990*  57.00 | 0.775  0.000  0.7801  40.000  0.931  0.821  0.902  0.748  0.213   | 0.046  0.855   | 3499.3031685352325
4.00e-5   00004060*  58.00 | 0.772  0.000  0.7801  40.000  0.937  0.806  0.912  0.718  0.230   | 0.044  0.866   | 3561.483317375183
4.00e-5   00004130*  59.00 | 0.775  0.000  0.7801  40.000  0.947  0.820  0.909  0.747  0.174   | 0.043  0.859   | 3623.1005671024323
4.00e-5   00004200*  60.00 | 0.781  0.000  0.7814  60.000  0.946  0.811  0.915  0.739  0.244   | 0.047  0.863   | 3685.4906873703003
4.00e-5   00004270*  61.00 | 0.776  0.000  0.7814  60.000  0.945  0.797  0.906  0.755  0.229   | 0.042  0.864   | 3746.9895572662354
4.00e-5   00004340*  62.00 | 0.786  0.000  0.7862  62.000  0.949  0.823  0.914  0.761  0.225   | 0.041  0.875   | 3808.540787220001
4.00e-5   00004410*  63.00 | 0.767  0.000  0.7862  62.000  0.950  0.768  0.912  0.720  0.244   | 0.039  0.874   | 3870.233861684799
4.00e-5   00004480*  64.00 | 0.779  0.000  0.7862  62.000  0.935  0.827  0.915  0.753  0.202   | 0.039  0.865   | 3931.416937828064
4.00e-5   00004550*  65.00 | 0.775  0.000  0.7862  62.000  0.934  0.809  0.910  0.756  0.209   | 0.055  0.870   | 3993.2460131645203
4.00e-5   00004620*  66.00 | 0.781  0.000  0.7862  62.000  0.930  0.813  0.909  0.757  0.257   | 0.046  0.884   | 4055.077816724777
4.00e-5   00004690*  67.00 | 0.784  0.000  0.7862  62.000  0.941  0.814  0.912  0.766  0.243   | 0.053  0.887   | 4115.919978380203
4.00e-5   00004760*  68.00 | 0.763  0.000  0.7862  62.000  0.934  0.819  0.913  0.654  0.217   | 0.041  0.897   | 4177.158021450043
4.00e-5   00004830*  69.00 | 0.775  0.000  0.7862  62.000  0.927  0.812  0.908  0.728  0.257   | 0.041  0.890   | 4238.631238222122
4.00e-5   00004900*  70.00 | 0.763  0.000  0.7862  62.000  0.930  0.799  0.899  0.717  0.206   | 0.037  0.897   | 4300.5562336444855
4.00e-5   00004970*  71.00 | 0.771  0.000  0.7862  62.000  0.932  0.817  0.913  0.720  0.208   | 0.049  0.900   | 4364.406143188477
4.00e-5   00005040*  72.00 | 0.772  0.000  0.7862  62.000  0.946  0.813  0.913  0.699  0.219   | 0.046  0.917   | 4426.276958942413
4.00e-5   00005110*  73.00 | 0.764  0.000  0.7862  62.000  0.936  0.811  0.911  0.673  0.219   | 0.041  0.901   | 4487.572621822357
4.00e-5   00005180*  74.00 | 0.774  0.000  0.7862  62.000  0.933  0.816  0.912  0.755  0.191   | 0.039  0.883   | 4548.426102399826
4.00e-5   00005250*  75.00 | 0.749  0.000  0.7862  62.000  0.933  0.742  0.912  0.703  0.212   | 0.040  0.883   | 4610.75780749321
4.00e-5   00005320*  76.00 | 0.777  0.000  0.7862  62.000  0.934  0.807  0.914  0.751  0.232   | 0.038  0.882   | 4672.702743053436
4.00e-5   00005390*  77.00 | 0.779  0.000  0.7862  62.000  0.930  0.820  0.910  0.747  0.235   | 0.037  0.875   | 4733.9330015182495
4.00e-5   00005460*  78.00 | 0.782  0.000  0.7862  62.000  0.947  0.810  0.913  0.756  0.228   | 0.036  0.876   | 4795.383579015732
4.00e-5   00005530*  79.00 | 0.771  0.000  0.7862  62.000  0.932  0.794  0.913  0.763  0.204   | 0.036  0.873   | 4857.220266342163
4.00e-5   00005600*  80.00 | 0.778  0.000  0.7862  62.000  0.932  0.827  0.914  0.744  0.206   | 0.035  0.874   | 4918.775589704514
4.00e-5   00005670*  81.00 | 0.771  0.000  0.7862  62.000  0.927  0.803  0.911  0.750  0.212   | 0.037  0.866   | 4980.352155208588
4.00e-5   00005740*  82.00 | 0.768  0.000  0.7862  62.000  0.933  0.809  0.910  0.706  0.224   | 0.035  0.870   | 5041.692148208618
4.00e-5   00005810*  83.00 | 0.776  0.000  0.7862  62.000  0.936  0.816  0.912  0.706  0.257   | 0.040  0.880   | 5103.197089910507
4.00e-5   00005880*  84.00 | 0.781  0.000  0.7862  62.000  0.932  0.817  0.907  0.757  0.251   | 0.036  0.898   | 5164.175367593765
4.00e-5   00005950*  85.00 | 0.778  0.000  0.7862  62.000  0.949  0.822  0.913  0.718  0.215   | 0.037  0.893   | 5225.772489070892
4.00e-5   00006020*  86.00 | 0.773  0.000  0.7862  62.000  0.942  0.809  0.910  0.712  0.229   | 0.036  0.871   | 5287.532203197479
4.00e-5   00006090*  87.00 | 0.776  0.000  0.7862  62.000  0.946  0.819  0.907  0.679  0.270   | 0.036  0.884   | 5348.901734113693
4.00e-5   00006160*  88.00 | 0.774  0.000  0.7862  62.000  0.938  0.810  0.911  0.708  0.252   | 0.033  0.889   | 5410.768547773361
4.00e-5   00006230*  89.00 | 0.771  0.000  0.7862  62.000  0.933  0.817  0.914  0.697  0.233   | 0.035  0.878   | 5472.114711523056
4.00e-5   00006300*  90.00 | 0.789  0.000  0.7894  90.000  0.943  0.830  0.912  0.709  0.314   | 0.034  0.873   | 5533.864564657211
4.00e-5   00006370*  91.00 | 0.780  0.000  0.7894  90.000  0.946  0.809  0.910  0.722  0.269   | 0.045  0.889   | 5595.348556756973
4.00e-5   00006440*  92.00 | 0.786  0.000  0.7894  90.000  0.953  0.813  0.914  0.764  0.231   | 0.042  0.906   | 5656.364212751389
4.00e-5   00006510*  93.00 | 0.774  0.000  0.7894  90.000  0.936  0.819  0.910  0.732  0.208   | 0.037  0.922   | 5717.713089466095
4.00e-5   00006580*  94.00 | 0.775  0.000  0.7894  90.000  0.933  0.821  0.911  0.729  0.217   | 0.044  0.921   | 5778.773535728455
4.00e-5   00006650*  95.00 | 0.778  0.000  0.7894  90.000  0.940  0.816  0.910  0.716  0.255   | 0.041  0.927   | 5840.050710916519
4.00e-5   00006720*  96.00 | 0.777  0.000  0.7894  90.000  0.939  0.822  0.910  0.718  0.234   | 0.039  0.935   | 5901.616416454315
4.00e-5   00006790*  97.00 | 0.780  0.000  0.7894  90.000  0.946  0.811  0.909  0.761  0.218   | 0.036  0.912   | 5963.50022983551
4.00e-5   00006860*  98.00 | 0.785  0.000  0.7894  90.000  0.945  0.824  0.911  0.730  0.265   | 0.045  0.921   | 6024.657368898392
4.00e-5   00006930*  99.00 | 0.786  0.000  0.7894  90.000  0.943  0.828  0.902  0.754  0.253   | 0.034  0.915   | 6085.453068971634
4.00e-5   00007000* 100.00 | 0.779  0.000  0.7894  90.000  0.948  0.810  0.912  0.724  0.245   | 0.038  0.922   | 6146.8733015060425
4.00e-5   00007070* 101.00 | 0.789  0.000  0.7894  90.000  0.952  0.827  0.911  0.756  0.242   | 0.038  0.942   | 6208.540873527527
4.00e-5   00007140* 102.00 | 0.768  0.000  0.7894  90.000  0.949  0.784  0.912  0.709  0.232   | 0.032  0.933   | 6270.275020122528
4.00e-5   00007210* 103.00 | 0.785  0.000  0.7894  90.000  0.948  0.826  0.913  0.739  0.245   | 0.040  0.930   | 6331.77107167244
4.00e-5   00007280* 104.00 | 0.788  0.000  0.7894  90.000  0.949  0.825  0.909  0.764  0.242   | 0.034  0.947   | 6394.046895503998
4.00e-5   00007350* 105.00 | 0.783  0.000  0.7894  90.000  0.950  0.815  0.910  0.751  0.229   | 0.036  0.930   | 6455.338416099548
4.00e-5   00007420* 106.00 | 0.790  0.000  0.7895  106.000  0.950  0.826  0.911  0.751  0.259   | 0.037  0.938   | 6516.684090614319
4.00e-5   00007490* 107.00 | 0.782  0.000  0.7895  106.000  0.950  0.817  0.910  0.747  0.227   | 0.034  0.940   | 6577.278291225433
4.00e-5   00007560* 108.00 | 0.782  0.000  0.7895  106.000  0.951  0.815  0.913  0.731  0.242   | 0.032  0.932   | 6637.512950897217
4.00e-5   00007630* 109.00 | 0.779  0.000  0.7895  106.000  0.950  0.806  0.911  0.736  0.242   | 0.031  0.924   | 6698.466408491135
4.00e-5   00007700* 110.00 | 0.787  0.000  0.7895  106.000  0.952  0.831  0.911  0.733  0.248   | 0.031  0.921   | 6759.7237820625305
4.00e-5   00007770* 111.00 | 0.786  0.000  0.7895  106.000  0.949  0.821  0.911  0.761  0.233   | 0.032  0.922   | 6821.064652681351
4.00e-5   00007840* 112.00 | 0.785  0.000  0.7895  106.000  0.951  0.804  0.910  0.761  0.257   | 0.029  0.932   | 6882.598071575165
4.00e-5   00007910* 113.00 | 0.779  0.000  0.7895  106.000  0.951  0.824  0.912  0.720  0.217   | 0.033  0.923   | 6943.990217924118
4.00e-5   00007980* 114.00 | 0.779  0.000  0.7895  106.000  0.950  0.826  0.911  0.700  0.236   | 0.030  0.925   | 7005.205784320831
4.00e-5   00008050* 115.00 | 0.780  0.000  0.7895  106.000  0.952  0.827  0.910  0.711  0.227   | 0.029  0.930   | 7066.6082265377045
4.00e-5   00008120* 116.00 | 0.781  0.000  0.7895  106.000  0.950  0.828  0.909  0.721  0.225   | 0.030  0.930   | 7127.861306190491
4.00e-5   00008190* 117.00 | 0.784  0.000  0.7895  106.000  0.952  0.825  0.910  0.736  0.234   | 0.029  0.935   | 7189.673589468002
4.00e-5   00008260* 118.00 | 0.786  0.000  0.7895  106.000  0.951  0.823  0.913  0.744  0.241   | 0.030  0.925   | 7251.449100494385
4.00e-5   00008330* 119.00 | 0.775  0.000  0.7895  106.000  0.953  0.816  0.913  0.692  0.228   | 0.029  0.923   | 7312.90789604187
4.00e-5   00008400* 120.00 | 0.779  0.000  0.7895  106.000  0.948  0.823  0.912  0.710  0.238   | 0.028  0.927   | 7374.332811117172
4.00e-5   00008470* 121.00 | 0.783  0.000  0.7895  106.000  0.953  0.823  0.911  0.726  0.240   | 0.028  0.929   | 7436.642888069153
4.00e-5   00008540* 122.00 | 0.778  0.000  0.7895  106.000  0.950  0.813  0.909  0.716  0.243   | 0.029  0.934   | 7498.34375834465
4.00e-5   00008610* 123.00 | 0.781  0.000  0.7895  106.000  0.945  0.817  0.904  0.747  0.235   | 0.029  0.928   | 7559.002204656601
4.00e-5   00008680* 124.00 | 0.772  0.000  0.7895  106.000  0.948  0.799  0.907  0.697  0.251   | 0.030  0.924   | 7619.738675832748
4.00e-5   00008750* 125.00 | 0.779  0.000  0.7895  106.000  0.945  0.821  0.908  0.700  0.264   | 0.030  0.925   | 7680.954446554184
4.00e-5   00008820* 126.00 | 0.785  0.000  0.7895  106.000  0.943  0.827  0.910  0.730  0.262   | 0.032  0.909   | 7741.960541963577
4.00e-5   00008890* 127.00 | 0.776  0.000  0.7895  106.000  0.948  0.820  0.910  0.713  0.219   | 0.031  0.938   | 7802.427049398422
4.00e-5   00008960* 128.00 | 0.766  0.000  0.7895  106.000  0.936  0.792  0.908  0.717  0.225   | 0.031  0.948   | 7864.302577495575
4.00e-5   00009030* 129.00 | 0.776  0.000  0.7895  106.000  0.930  0.823  0.909  0.749  0.208   | 0.042  0.966   | 7925.6530203819275
4.00e-5   00009100* 130.00 | 0.789  0.000  0.7895  106.000  0.946  0.814  0.910  0.763  0.273   | 0.050  0.933   | 7987.280793190002
4.00e-5   00009170* 131.00 | 0.785  0.000  0.7895  106.000  0.949  0.819  0.912  0.755  0.239   | 0.038  0.932   | 8048.597793340683
4.00e-5   00009240* 132.00 | 0.774  0.000  0.7895  106.000  0.952  0.822  0.909  0.713  0.190   | 0.033  0.916   | 8110.45237660408
4.00e-5   00009310* 133.00 | 0.737  0.000  0.7895  106.000  0.937  0.807  0.900  0.499  0.240   | 0.035  0.913   | 8171.41079044342
4.00e-5   00009380* 134.00 | 0.782  0.000  0.7895  106.000  0.950  0.821  0.909  0.717  0.258   | 0.036  0.922   | 8232.527146816254
4.00e-5   00009450* 135.00 | 0.791  0.000  0.7905  135.000  0.952  0.832  0.909  0.747  0.258   | 0.048  0.962   | 8294.184077501297
4.00e-5   00009520* 136.00 | 0.788  0.000  0.7905  135.000  0.952  0.826  0.911  0.737  0.262   | 0.038  0.951   | 8355.793039560318
4.00e-5   00009590* 137.00 | 0.783  0.000  0.7905  135.000  0.952  0.833  0.912  0.707  0.245   | 0.033  0.941   | 8417.496168851852
4.00e-5   00009660* 138.00 | 0.786  0.000  0.7905  135.000  0.949  0.818  0.909  0.748  0.255   | 0.031  0.944   | 8479.348999500275
4.00e-5   00009730* 139.00 | 0.786  0.000  0.7905  135.000  0.951  0.822  0.910  0.746  0.245   | 0.032  0.950   | 8541.087242603302
4.00e-5   00009800* 140.00 | 0.790  0.000  0.7905  135.000  0.952  0.824  0.912  0.740  0.274   | 0.030  0.927   | 8602.250511169434
4.00e-5   00009870* 141.00 | 0.787  0.000  0.7905  135.000  0.953  0.821  0.910  0.726  0.278   | 0.030  0.926   | 8663.655092954636
4.00e-5   00009940* 142.00 | 0.791  0.000  0.7911  142.000  0.950  0.819  0.907  0.747  0.295   | 0.028  0.930   | 8725.685507059097
4.00e-5   00010010* 143.00 | 0.787  0.000  0.7911  142.000  0.952  0.821  0.913  0.721  0.277   | 0.030  0.925   | 8787.65554523468
4.00e-5   00010080* 144.00 | 0.787  0.000  0.7911  142.000  0.952  0.819  0.909  0.739  0.264   | 0.028  0.919   | 8850.294703245163
4.00e-5   00010150* 145.00 | 0.786  0.000  0.7911  142.000  0.953  0.820  0.910  0.727  0.268   | 0.028  0.911   | 8912.508662462234
4.00e-5   00010220* 146.00 | 0.786  0.000  0.7911  142.000  0.953  0.828  0.909  0.727  0.256   | 0.027  0.917   | 8974.691350698471
4.00e-5   00010290* 147.00 | 0.781  0.000  0.7911  142.000  0.952  0.821  0.908  0.711  0.251   | 0.026  0.920   | 9037.385511636734
4.00e-5   00010360* 148.00 | 0.780  0.000  0.7911  142.000  0.952  0.820  0.911  0.722  0.226   | 0.029  0.912   | 9098.346753120422
4.00e-5   00010430* 149.00 | 0.779  0.000  0.7911  142.000  0.951  0.819  0.912  0.706  0.245   | 0.026  0.922   | 9159.706322669983
4.00e-5   00010500* 150.00 | 0.782  0.000  0.7911  142.000  0.953  0.824  0.910  0.721  0.237   | 0.028  0.911   | 9220.82980966568
4.00e-5   00010570* 151.00 | 0.780  0.000  0.7911  142.000  0.955  0.822  0.911  0.704  0.241   | 0.028  0.903   | 9282.361170768738
4.00e-5   00010640* 152.00 | 0.786  0.000  0.7911  142.000  0.955  0.824  0.910  0.732  0.249   | 0.027  0.916   | 9344.18186712265
4.00e-5   00010710* 153.00 | 0.779  0.000  0.7911  142.000  0.954  0.823  0.910  0.689  0.251   | 0.026  0.916   | 9406.107975006104
4.00e-5   00010780* 154.00 | 0.781  0.000  0.7911  142.000  0.956  0.824  0.912  0.709  0.238   | 0.028  0.914   | 9467.775467157364
4.00e-5   00010850* 155.00 | 0.778  0.000  0.7911  142.000  0.954  0.825  0.908  0.694  0.234   | 0.028  0.911   | 9528.568322896957
4.00e-5   00010920* 156.00 | 0.782  0.000  0.7911  142.000  0.954  0.823  0.911  0.698  0.265   | 0.027  0.916   | 9589.799847126007
4.00e-5   00010990* 157.00 | 0.775  0.000  0.7911  142.000  0.954  0.818  0.908  0.694  0.229   | 0.026  0.915   | 9650.91882777214
4.00e-5   00011060* 158.00 | 0.784  0.000  0.7911  142.000  0.954  0.818  0.911  0.722  0.259   | 0.026  0.911   | 9712.39670085907
4.00e-5   00011130* 159.00 | 0.787  0.000  0.7911  142.000  0.954  0.822  0.910  0.734  0.257   | 0.026  0.912   | 9772.957969903946
4.00e-5   00011200* 160.00 | 0.783  0.000  0.7911  142.000  0.950  0.819  0.909  0.725  0.255   | 0.024  0.928   | 9832.818150520325
4.00e-5   00011270* 161.00 | 0.775  0.000  0.7911  142.000  0.954  0.825  0.911  0.662  0.248   | 0.026  0.926   | 9894.39656329155
4.00e-5   00011340* 162.00 | 0.774  0.000  0.7911  142.000  0.951  0.823  0.910  0.695  0.213   | 0.027  0.923   | 9956.032331705093
4.00e-5   00011410* 163.00 | 0.787  0.000  0.7911  142.000  0.953  0.819  0.911  0.748  0.248   | 0.025  0.930   | 10016.667255878448
4.00e-5   00011480* 164.00 | 0.778  0.000  0.7911  142.000  0.952  0.823  0.909  0.683  0.259   | 0.026  0.928   | 10077.90096116066
4.00e-5   00011550* 165.00 | 0.777  0.000  0.7911  142.000  0.952  0.823  0.911  0.703  0.221   | 0.027  0.923   | 10138.720130681992
4.00e-5   00011620* 166.00 | 0.781  0.000  0.7911  142.000  0.949  0.824  0.912  0.715  0.243   | 0.028  0.923   | 10199.54549908638
4.00e-5   00011690* 167.00 | 0.779  0.000  0.7911  142.000  0.948  0.822  0.912  0.699  0.256   | 0.028  0.927   | 10260.703433275223
4.00e-5   00011760* 168.00 | 0.781  0.000  0.7911  142.000  0.952  0.826  0.912  0.758  0.178   | 0.026  0.932   | 10322.020514965057
4.00e-5   00011830* 169.00 | 0.786  0.000  0.7911  142.000  0.954  0.825  0.912  0.731  0.246   | 0.028  0.939   | 10383.452484846115
4.00e-5   00011900* 170.00 | 0.775  0.000  0.7911  142.000  0.950  0.820  0.913  0.708  0.210   | 0.028  0.928   | 10443.902740716934
4.00e-5   00011970* 171.00 | 0.777  0.000  0.7911  142.000  0.954  0.823  0.912  0.711  0.210   | 0.027  0.924   | 10504.61095237732
4.00e-5   00012040* 172.00 | 0.775  0.000  0.7911  142.000  0.953  0.815  0.911  0.700  0.223   | 0.026  0.918   | 10564.820901632309
4.00e-5   00012110* 173.00 | 0.783  0.000  0.7911  142.000  0.953  0.822  0.911  0.738  0.228   | 0.025  0.921   | 10625.189688205719
4.00e-5   00012180* 174.00 | 0.786  0.000  0.7911  142.000  0.955  0.822  0.911  0.750  0.229   | 0.026  0.933   | 10685.9189183712
